Order_ID,Order_Date,Ship_Date,Delivery_Date,Supplier_Name,Supplier_Location,Warehouse_Location,Product_Category,Product_ID,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Shipping_Mode,Delivery_Status,Delay_Days,Payment_Method,Customer_Type,Region,Returned
ORD-91973,14-12-2022,2022-12-16,,ABC CORP,"New York, USA",WH-Gamma,Electronics,PROD-959,3,324.89,974.67,,Rail,Cancelled,,Credit Card,Wholesale,West,Yes
ORD-28191,13-01-2022,2022-01-18,,Apex Logistics,,WH-Gamma,Furniture,PROD-375,6,288.7,1732.1999999999998,65.77,Air,Cancelled,5.0,Credit Card,Wholesale,East,Yes
ORD-56392,2023/06/06,2023-06-11,2023-06-16,global tech,"Shanghai, CN",WH-Gamma,Industrial Tools,PROD-966,11,268.0,2948.0,94.96,RAIL  ,On-Time,5.0,Credit Card,Retail,West,No
ORD-63424,21-05-2022,,2022-06-06,ABC Corp,"London, UK",WH-Beta,Clothing,PROD-327,8,62.58,500.64,97.23,RAIL  ,Delayed,0.0,Cash,Wholesale,E,Yes
ORD-81319,2023/06/10,2023-06-12,,Apex Logistics Inc,FRANCE,Main_Hub,Office Supplies,PROD-248,21,308.54,6479.34,88.47,Sea,D3l@y3d,,Credit Card,Wholesale,N,
ORD-25713,2022/11/13,2022-11-18,2022-11-20,abc corp,,WH-Gamma,Industrial Tools,PROD-851,79,202.99,16036.210000000001,67.43,Road,On-Time,11.0,Net Banking,Wholesale,North,
ORD-57707,02/28/2022,2022-03-01,2022-03-09,APEX LOGISTICS,Mumbai,WH-Beta,Electronics,PROD-151,13,246.29,3201.77,90.94,RAIL  ,Cancelled,,Deb_Card,Corporate,West,
ORD-52143,07/25/2022,2022-07-29,2022-08-11,INDUSTRIAL SUPPLIES LTD,"London, UK",WH-Gamma,Office Supplies,PROD-869,34,280.66,9542.44,13.24,Air,Cancelled,-1.0,Cash,Corporate,East,No
ORD-13552,2023/09/07,2023-09-10,2023-09-23,INDUSTRIAL SUPPLIES LTD,"New York, USA",WH-Beta,Office Supplies,PROD-153,41,118.01,4838.41,65.74,Rail,Cancelled,3.0,UPI,Wholesale,E,No
ORD-59797,12/03/2022,2022-12-04,2022-12-06,INDUSTRIAL SUPPLIES LTD,DE,WH-Beta,Office Supplies,PROD-509,37,148.54,5495.98,27.11,Sea,On-Time,4.0,Deb_Card,Wholesale,North,
ORD-35415,10/17/2023,2023-10-19,2023-10-30,ABC CORP,DE,WH-Alpha,Clothing,PROD-774,56,238.18,13338.08,37.41,ROAD  ,On-Time,1.0,UPI,Corporate,West,No
ORD-23294,01/20/2023,2023-01-21,2023-01-25,Apex Logistics Inc,"London, UK",Main_Hub,Office Supplies,PROD-104,94,41.62,3912.2799999999997,42.9,Air,On-Time,11.0,Cash,Retail,West,Yes
ORD-52762,02-01-2023,2023-01-06,2023-01-16,global tech,"London, UK",WH-Beta,Industrial Tools,PROD-950,53,302.16,16014.480000000001,40.16,Rail,Delayed,8.0,Cash,Wholesale,North,Yes
ORD-23726,14-02-2022,2022-02-16,2022-02-22,apex logistics,"London, UK",WH-Beta,Office Supplies,PROD-763,55,383.59,21097.449999999997,,Air,Delayed,7.0,Credit Card,Retail,South,No
ORD-90658,12/14/2022,2022-12-12,2022-12-20,apex logistics,,WH-Gamma,Industrial Tools,PROD-900,21,315.15,6618.15,32.01,AIR  ,On-Time,7.0,Deb_Card,Wholesale,West,No
ORD-11610,01/22/2022,2022-01-23,2022-01-31,global tech,"Shanghai, CN",WH-Beta,Office Supplies,PROD-663,30,,0.0,7.71,Air,Cancelled,6.0,Deb_Card,Corporate,North,No
ORD-25328,,2022-11-11,2022-11-25,abc corp,DE,WH-Gamma,Furniture,PROD-352,64,352.93,22587.52,24.22,Air,On-Time,6.0,UPI,Wholesale,South,No
ORD-17698,08-03-2022,2022-03-10,2022-03-23,APEX LOGISTICS,,Main_Hub,Clothing,PROD-102,76,219.4,16674.4,42.55,AIR  ,Cancelled,2.0,Cash,Corporate,East,No
ORD-82102,2023/01/19,2023-01-21,2023-01-28,Global Tech,Mumbai,WH-Beta,Office Supplies,PROD-754,20,153.16,3063.2,57.81,Air,Cancelled,4.0,Cash,Wholesale,West,Yes
ORD-66148,2023/07/03,2023-07-04,2023-07-14,Global Tech Inc,"Shanghai, CN",WH-Alpha,Clothing,PROD-565,70,105.71,7399.7,83.55,AIR  ,Cancelled,11.0,Net Banking,Wholesale,South,
ORD-68390,,2022-05-14,2022-05-15,apex logistics,"Shanghai, CN",WH-Beta,Furniture,PROD-599,89,337.24,30014.36,83.4,Road,Cancelled,10.0,Deb_Card,Corporate,East,
ORD-98895,,2022-06-26,2022-07-10,apex logistics,DE,WH-Alpha,Clothing,PROD-349,74,180.16,13331.84,80.85,Rail,Delayed,1.0,Deb_Card,Corporate,North,Yes
ORD-79003,04/21/2023,2023-04-25,2023-05-09,Apex Logistics Inc,"New York, USA",WH-Beta,Furniture,PROD-545,71,177.74,12619.54,94.23,Sea,Delayed,13.0,Deb_Card,Wholesale,West,Yes
ORD-45018,2023/05/01,2023-05-06,2023-05-10,APEX LOGISTICS,"New York, USA",WH-Alpha,Furniture,PROD-864,83,49.4,4100.2,,Sea,Cancelled,,Cash,Corporate,East,No
ORD-59925,08/13/2022,2022-08-15,2022-08-28,GlobalTech,DE,Main_Hub,Electronics,PROD-780,17,317.29,5393.93,87.9,Sea,On-Time,1.0,Net Banking,Wholesale,West,No
ORD-95054,08/09/2023,2023-08-14,,APEX LOGISTICS,"New York, USA",WH-Beta,Clothing,PROD-490,77,203.2,15646.4,78.97,SEA  ,On-Tim3,9.0,UPI,Corporate,South,Yes
ORD-81932,2022/03/28,2022-04-02,,Apex Logistics Inc,,Main_Hub,Office Supplies,PROD-594,99,230.91,22860.09,41.42,Air,On-Time,11.0,UPI,Retail,North,No
ORD-74205,2023/06/09,2023-06-13,2023-06-27,ABCCorp,DE,WH-Gamma,Clothing,PROD-878,53,430.84,22834.52,12.62,SEA  ,On-Time,7.0,UPI,Retail,East,Yes
ORD-12154,2022/11/21,2022-11-23,2022-11-26,global tech,"New York, USA",WH-Alpha,Clothing,PROD-472,46,140.44,6460.24,65.19,Sea,Cancelled,6.0,Credit Card,Wholesale,E,
ORD-77740,03-01-2023,2023-01-08,2023-01-14,GLOBAL TECH,DE,WH-Beta,Furniture,PROD-619,80,319.06,25524.8,,Rail,Delayed,-1.0,UPI,Wholesale,South,
ORD-17144,22-08-2022,2022-08-27,2022-08-31,Global Tech,DE,WH-Gamma,Electronics,PROD-464,54,412.66,22283.640000000003,44.18,AIR  ,Delayed,4.0,Deb_Card,Corporate,North,
ORD-22735,2023/11/23,2023-11-26,2023-11-30,industrial supplies ltd,Mumbai,WH-Beta,Furniture,PROD-695,5,444.33,2221.65,46.16,ROAD  ,On-Time,,Deb_Card,Corporate,South,No
ORD-98117,2023/07/11,,2023-07-25,IndustrialSuppliesLtd,"London, UK",WH-Alpha,Clothing,PROD-631,54,89.65,4841.1,52.91,Air,On-Time,,Deb_Card,Corporate,South,
ORD-90828,,2023-02-19,2023-03-09,abc corp,DE,WH-Gamma,Office Supplies,PROD-552,31,406.72,12608.320000000002,97.64,Road,On-Tim3,3.0,UPI,Wholesale,North,Yes
ORD-70238,,2022-06-04,2022-06-21,industrial supplies ltd,DE,WH-Gamma,Industrial Tools,PROD-598,73,263.14,19209.219999999998,52.51,Road,Cancelled,13.0,Cash,Retail,West,
ORD-31266,,2023-08-26,2023-09-03,ABCCorp,FRANCE,Main_Hub,Electronics,PROD-195,17,31.89,542.13,47.63,Air,On-Time,14.0,Cash,Retail,South,
ORD-74251,,2023-03-21,,INDUSTRIAL SUPPLIES LTD,FRANCE,WH-Alpha,Industrial Tools,PROD-844,16,482.89,7726.24,73.81,Road,On-Time,4.0,Net Banking,Wholesale,South,Yes
ORD-76469,05/23/2022,2022-05-27,2022-06-06,Apex Logistics Inc,FRANCE,WH-Beta,Furniture,PROD-851,2,313.14,626.28,69.17,AIR  ,D3l@y3d,,Cash,Retail,South,
ORD-13416,12/14/2022,2022-12-18,2023-01-03,abc corp,"London, UK",WH-Alpha,Electronics,PROD-852,99,184.82,18797.18,41.73,Air,Cancelled,-1.0,Deb_Card,Retail,East,Yes
ORD-53292,2022/11/03,2022-11-04,2022-11-10,ABCCorp,"New York, USA",WH-Gamma,Office Supplies,PROD-424,14,10.57,147.98000000000002,37.99,SEA  ,Cancelled,7.0,Cash,Corporate,North,Yes
ORD-67422,,2022-12-09,,industrial supplies ltd,"Shanghai, CN",WH-Gamma,Office Supplies,PROD-579,43,34.54,1485.22,71.02,Air,Cancelled,,UPI,Retail,South,Yes
ORD-55309,01/31/2023,2023-02-04,2023-02-12,global tech,"New York, USA",Main_Hub,Electronics,PROD-960,52,402.21,20914.92,86.92,Sea,On-Time,12.0,Credit Card,Retail,West,No
ORD-26284,04/06/2022,2022-04-07,2022-04-24,ABC Corp,FRANCE,WH-Beta,Office Supplies,PROD-339,7,,0.0,73.5,Air,On-Time,1.0,Cash,Retail,S,Yes
ORD-26315,01/28/2022,2022-02-01,2022-02-07,Global Tech Inc,"New York, USA",WH-Gamma,Electronics,PROD-331,62,159.84,9910.08,65.66,Rail,On-Time,12.0,UPI,Wholesale,East,Yes
ORD-41056,26-10-2022,2022-10-27,2022-11-11,Apex Logistics,"New York, USA",WH-Beta,Clothing,PROD-338,85,113.33,9633.05,73.15,Road,Cancelled,,Cash,Corporate,W,Yes
ORD-85220,02/05/2023,2023-02-09,2023-02-10,apex logistics,"New York, USA",WH-Alpha,Electronics,PROD-440,71,462.03,33159.13,,Sea,On-Time,15.0,Deb_Card,Wholesale,East,Yes
ORD-28909,02/03/2023,2023-02-07,2023-02-21,GlobalTech,DE,WH-Beta,Office Supplies,PROD-327,55,497.23,27347.65,,ROAD  ,Cancelled,9.0,Credit Card,Wholesale,North,
ORD-40692,2022/06/12,2022-06-16,2022-06-15,abc corp,"London, UK",WH-Alpha,Office Supplies,PROD-613,92,283.44,26076.48,18.46,Sea,Cancelled,3.0,Net Banking,Wholesale,East,
ORD-82305,,,2022-06-06,IndustrialSuppliesLtd,,WH-Beta,Office Supplies,PROD-316,56,81.95,4888.2,53.21,Sea,Delayed,6.0,Credit Card,Wholesale,West,No
ORD-94239,2023/06/23,2023-06-27,2023-06-27,ABC CORP,FRANCE,WH-Gamma,Electronics,PROD-610,51,305.9,15600.9,69.06,Rail,On-Time,-1.0,Credit Card,Wholesale,North,
ORD-66626,2022/04/04,2022-04-07,2022-04-16,global tech,"New York, USA",WH-Alpha,Clothing,PROD-884,53,185.4,9826.2,26.34,Air,On-Time,,UPI,Retail,South,
ORD-23848,02/05/2023,2023-02-10,2023-02-22,IndustrialSuppliesLtd,FRANCE,WH-Beta,Electronics,PROD-703,90,383.12,34480.8,84.49,SEA  ,Delayed,,Cash,Retail,East,No
ORD-18094,01/29/2023,2023-01-30,2023-02-06,abc corp,Mumbai,WH-Alpha,Clothing,PROD-138,9,78.29,704.61,,Road,Cancelled,4.0,Deb_Card,Retail,North,No
ORD-45093,2022/10/08,2022-10-10,2022-10-24,APEX LOGISTICS,"Shanghai, CN",WH-Alpha,Electronics,PROD-288,4,464.05,1856.2,29.72,AIR  ,Delayed,,Net Banking,Corporate,North,No
ORD-88139,21-07-2023,2023-07-22,2023-08-03,Global Tech,DE,WH-Alpha,Clothing,PROD-352,38,45.19,1717.2199999999998,,Air,Delayed,3.0,Credit Card,Wholesale,N,No
ORD-39654,,2023-02-25,2023-03-01,GLOBAL TECH,FRANCE,WH-Alpha,Electronics,PROD-646,97,137.43,13330.710000000001,,Road,Cancelled,,Credit Card,Wholesale,South,No
ORD-61856,,2023-10-19,2023-10-20,Apex Logistics Inc,,WH-Beta,Clothing,PROD-840,73,158.22,11550.06,80.83,Air,Cancelled,4.0,Net Banking,Retail,West,
ORD-47941,14-09-2022,2022-09-18,2022-09-19,APEX LOGISTICS,,WH-Alpha,Electronics,PROD-866,60,194.54,11672.4,,Rail,Delayed,-2.0,Cash,Wholesale,North,Yes
ORD-51207,03/26/2022,2022-03-30,2022-04-03,IndustrialSuppliesLtd,FRANCE,WH-Gamma,Office Supplies,PROD-706,51,119.03,6070.53,93.92,Road,Delayed,13.0,Cash,Corporate,North,No
ORD-46739,24-06-2022,2022-06-25,2022-07-09,INDUSTRIAL SUPPLIES LTD,Mumbai,Main_Hub,Clothing,PROD-398,2,341.1,682.2,41.53,Rail,Cancelled,15.0,Deb_Card,Wholesale,South,
ORD-87518,22-06-2022,2022-06-20,2022-07-09,APEX LOGISTICS,"New York, USA",WH-Gamma,Electronics,PROD-900,-5,60.15,-300.75,72.11,Air,On-Time,7.0,Net Banking,Corporate,North,No
ORD-64239,01/02/2023,2022-12-31,2023-01-11,Global Tech,Mumbai,WH-Gamma,Electronics,PROD-791,59,337.77,19928.43,36.54,RAIL  ,Delayed,14.0,Net Banking,Wholesale,East,
ORD-18908,29-03-2023,2023-03-30,2023-04-10,Apex Logistics Inc,"New York, USA",WH-Beta,Furniture,PROD-157,15,424.05,6360.75,10.87,Road,On-Time,6.0,Cash,Corporate,West,No
ORD-36302,31-03-2023,2023-03-29,2023-04-09,Global Tech Inc,Mumbai,WH-Alpha,Clothing,PROD-434,0,52.88,0.0,22.73,Air,Delayed,6.0,UPI,Wholesale,South,
ORD-93768,2022/09/13,2022-09-14,2022-09-16,IndustrialSuppliesLtd,"New York, USA",WH-Gamma,Industrial Tools,PROD-547,77,14.81,1140.3700000000001,13.32,Air,Delayed,6.0,Credit Card,Retail,South,Yes
ORD-45992,12/12/2022,2022-12-13,2022-12-20,Industrial Supplies Ltd,DE,WH-Beta,Clothing,PROD-708,75,181.4,13605.0,77.67,Rail,Cancelled,3.0,UPI,Corporate,East,Yes
ORD-15936,21-06-2022,2022-06-24,2022-06-30,Global Tech Inc,"New York, USA",Main_Hub,Furniture,PROD-848,51,211.45,10783.949999999999,15.21,Sea,On-Time,12.0,Net Banking,Corporate,North,No
ORD-20458,10/02/2023,2023-10-06,,INDUSTRIAL SUPPLIES LTD,Mumbai,Main_Hub,Office Supplies,PROD-396,43,352.74,15167.82,16.86,AIR  ,On-Time,,Credit Card,Wholesale,North,Yes
ORD-45221,07-08-2022,2022-08-11,2022-08-10,industrial supplies ltd,"Shanghai, CN",WH-Alpha,Industrial Tools,PROD-795,87,404.49,35190.63,72.59,Rail,Cancelled,3.0,Deb_Card,Corporate,North,Yes
ORD-48680,02/03/2023,2023-02-06,2023-02-17,GLOBAL TECH,,WH-Gamma,Furniture,PROD-951,34,348.38,11844.92,30.05,Air,On-Time,14.0,Credit Card,Wholesale,N,No
ORD-69441,14-02-2022,2022-02-19,2022-02-20,GlobalTech,DE,WH-Gamma,Industrial Tools,PROD-569,52,453.16,23840.32,21.79,Sea,Cancelled,15.0,UPI,Corporate,West,
ORD-98008,07/04/2023,2023-07-07,2023-07-19,IndustrialSuppliesLtd,"Shanghai, CN",WH-Beta,Clothing,PROD-488,7,250.44,1753.08,82.82,RAIL  ,Cancelled,1.0,UPI,Corporate,East,Yes
ORD-99705,11/26/2023,2023-11-29,2023-12-14,Global Tech Inc,DE,WH-Beta,Electronics,PROD-880,71,469.62,33343.02,37.06,Air,Cancelled,9.0,UPI,Retail,S,Yes
ORD-87304,2022/03/11,,2022-03-28,Apex Logistics,Mumbai,Main_Hub,Furniture,PROD-207,38,404.5,15371.0,21.19,Road,Cancelled,14.0,Cash,Wholesale,West,No
ORD-30032,01/27/2023,2023-01-28,2023-02-02,Industrial Supplies Ltd,,Main_Hub,Furniture,PROD-726,95,178.59,16966.05,,Sea,On-Time,7.0,Net Banking,Corporate,North,
ORD-50327,11/13/2022,2022-11-18,,Apex Logistics Inc,Mumbai,WH-Alpha,Industrial Tools,PROD-272,71,405.83,28813.93,55.0,Rail,Delayed,,UPI,Corporate,North,Yes
ORD-98696,2022/05/21,2022-05-25,2022-05-25,global tech,DE,WH-Beta,Clothing,PROD-574,26,481.07,12507.82,23.64,Road,On-Time,,Credit Card,Wholesale,West,No
ORD-39902,,2022-09-04,2022-09-05,Global Tech,Mumbai,Main_Hub,Industrial Tools,PROD-856,20,445.46,8909.199999999999,10.62,SEA  ,On-Time,,Cash,Corporate,East,No
ORD-48462,,2023-06-19,2023-07-01,GLOBAL TECH,"Shanghai, CN",WH-Alpha,Furniture,PROD-637,47,193.28,9084.16,51.79,Sea,On-Time,15.0,UPI,Retail,North,No
ORD-39256,12/17/2022,2022-12-19,2022-12-27,Apex Logistics,FRANCE,WH-Gamma,Clothing,PROD-222,62,373.89,23181.18,,Air,Cancelled,15.0,Net Banking,Wholesale,North,No
ORD-73518,,2023-09-16,,ABC CORP,Mumbai,Main_Hub,Clothing,PROD-257,56,477.03,26713.68,81.86,Road,On-Time,,Credit Card,Corporate,East,
ORD-28035,19-05-2023,2023-05-21,2023-05-26,Global Tech Inc,"Shanghai, CN",Main_Hub,Furniture,PROD-860,9,80.26,938.34,22.2,Air,Delayed,15.0,Cash,Corporate,East,
ORD-64287,04/04/2022,2022-04-06,2022-04-09,Global Tech,DE,Main_Hub,Office Supplies,PROD-792,10,55.25,552.5,82.65,Rail,Cancelled,2.0,Net Banking,Retail,West,Yes
ORD-26683,,2023-03-15,2023-03-23,Apex Logistics,,Main_Hub,Furniture,PROD-144,19,48.84,927.96,14.26,Rail,Cancelled,-2.0,Deb_Card,Wholesale,North,
ORD-51180,2022/11/07,2022-11-09,2022-11-25,ABC Corp Inc,"Shanghai, CN",WH-Beta,Clothing,PROD-572,2,418.85,1233.7,,Road,Delayed,9.0,Cash,Wholesale,East,No
ORD-63788,2022/03/23,2022-03-27,2022-04-08,ABCCorp,DE,WH-Gamma,Clothing,PROD-720,82,292.81,24010.420000000002,29.24,Road,On-Time,11.0,Cash,Retail,East,
ORD-83919,,,2022-06-14,IndustrialSuppliesLtd,FRANCE,Main_Hub,Furniture,PROD-747,43,131.48,5788.639999999999,54.03,AIR  ,Delayed,11.0,Net Banking,Corporate,West,Yes
ORD-24160,11/04/2022,2022-11-08,2022-11-21,ABC CORP,"New York, USA",Main_Hub,Office Supplies,PROD-510,7,123.3,863.1,58.94,Road,Cancelled,7.0,Cash,Retail,North,No
ORD-75035,,2022-10-21,,GLOBAL TECH,"London, UK",WH-Gamma,Industrial Tools,PROD-258,23,465.6,11191.800000000001,,AIR  ,Cancelled,5.0,Cash,Wholesale,East,No
ORD-36326,04/26/2023,2023-04-27,2023-05-10,GlobalTech,,WH-Alpha,Electronics,PROD-386,30,338.58,10157.4,,RAIL  ,Delayed,0.0,UPI,Wholesale,N,No
ORD-13804,,2023-05-22,2023-05-31,Industrial Supplies Ltd,Mumbai,WH-Alpha,Clothing,PROD-653,2,247.23,494.46,45.56,Road,On-Time,3.0,Credit Card,Retail,North,
ORD-58237,19-10-2023,2023-10-17,2023-11-03,ApexLogistics,"London, UK",WH-Beta,Furniture,PROD-136,59,371.2,21900.8,79.38,Sea,Cancelled,-2.0,Credit Card,Wholesale,West,No
ORD-30280,08/03/2023,2023-08-06,2023-08-17,APEX LOGISTICS,DE,WH-Gamma,Clothing,PROD-688,32,386.5,12368.0,,SEA  ,On-Time,14.0,Cash,Wholesale,West,Yes
ORD-14044,,2023-06-07,2023-06-22,Apex Logistics,Mumbai,WH-Alpha,Electronics,PROD-916,42,474.78,19940.76,48.75,Rail,Delayed,7.0,Credit Card,Corporate,East,Yes
ORD-16637,09/10/2022,2022-09-13,2022-09-13,IndustrialSuppliesLtd,DE,Main_Hub,Office Supplies,PROD-728,33,325.62,10745.460000000001,60.33,Air,Delayed,,UPI,Retail,West,
ORD-81702,11/13/2023,2023-11-15,2023-11-21,Industrial Supplies Ltd Inc,,Main_Hub,Electronics,PROD-461,22,110.54,2431.88,73.18,Rail,Cancelled,4.0,Net Banking,Retail,East,
ORD-67272,13-01-2022,2022-01-17,2022-01-18,IndustrialSuppliesLtd,Mumbai,WH-Gamma,Industrial Tools,PROD-262,47,458.05,21896.350000000002,65.17,Air,On-Time,,Credit Card,Retail,N,No
ORD-86986,06/15/2023,2023-06-19,2023-06-27,APEX LOGISTICS,"Shanghai, CN",Main_Hub,Clothing,PROD-263,13,447.11,5812.43,35.88,Road,On-Time,7.0,Deb_Card,Retail,South,No
ORD-79942,,2023-05-29,,Global Tech,Mumbai,Main_Hub,Clothing,PROD-368,78,395.14,30820.92,32.3,Sea,On-Time,-2.0,Credit Card,Wholesale,South,No
ORD-81567,2023/08/10,2023-08-12,2023-08-25,global tech,FRANCE,WH-Beta,Furniture,PROD-772,90,,0.0,83.32,Air,On-Time,,Credit Card,Wholesale,South,Yes
ORD-98740,12-11-2022,2022-11-13,,global tech,,Main_Hub,Clothing,PROD-236,64,486.91,31162.24,77.06,Rail,On-Time,9.0,Deb_Card,Retail,North,Yes
ORD-72324,,2023-03-06,2023-03-12,APEX LOGISTICS,Mumbai,Main_Hub,Furniture,PROD-872,96,223.09,21416.64,31.16,Sea,On-Time,6.0,Deb_Card,Wholesale,South,
ORD-28242,05/18/2022,2022-05-19,2022-05-27,Apex Logistics Inc,"Shanghai, CN",WH-Beta,Office Supplies,PROD-565,92,425.1,39109.200000000004,45.58,Air,Delayed,-2.0,Deb_Card,Retail,North,No
ORD-93238,07/10/2022,,2022-07-19,Global Tech Inc,,WH-Beta,Industrial Tools,PROD-435,78,436.45,34043.1,32.07,Rail,On-Time,1.0,Deb_Card,Corporate,South,Yes
ORD-43862,,2022-09-24,2022-10-01,ABC Corp Inc,DE,Main_Hub,Office Supplies,PROD-536,26,284.3,7847.8,69.11,Road,Cancelled,1.0,Deb_Card,Retail,West,Yes
ORD-89995,2022/03/23,,,ABC CORP,FRANCE,WH-Alpha,Clothing,PROD-218,79,311.14,24580.059999999998,90.86,Sea,Delayed,,Cash,Wholesale,East,No
ORD-93320,2022/03/07,,2022-03-25,Industrial Supplies Ltd,"New York, USA",WH-Alpha,Furniture,PROD-990,77,151.41,11658.57,76.22,Rail,On-Time,-2.0,Cash,Corporate,S,Yes
ORD-77300,20-11-2023,,2023-11-23,ApexLogistics,,Main_Hub,Industrial Tools,PROD-560,55,403.36,22184.8,67.06,Sea,Cancelled,13.0,Deb_Card,Retail,South,No
ORD-46842,13-11-2023,,2023-11-16,APEX LOGISTICS,"New York, USA",WH-Alpha,Industrial Tools,PROD-833,38,166.85,6340.3,92.04,Sea,On-Tim3,,Deb_Card,Corporate,South,No
ORD-15798,2023/01/20,2023-01-23,2023-02-02,ApexLogistics,,WH-Alpha,Office Supplies,PROD-351,77,197.53,15209.81,33.16,Rail,On-Time,,Deb_Card,Corporate,North,
ORD-48691,2023/01/15,2023-01-18,2023-01-30,Apex Logistics Inc,FRANCE,WH-Gamma,Furniture,PROD-557,26,21.99,571.74,37.32,AIR  ,On-Time,10.0,Credit Card,Corporate,West,
ORD-46129,18-09-2023,2023-09-19,,Apex Logistics Inc,,Main_Hub,Electronics,PROD-254,72,365.68,26328.96,62.23,Sea,Cancelled,-2.0,Deb_Card,Wholesale,East,No
ORD-16021,02/16/2023,,,INDUSTRIAL SUPPLIES LTD,FRANCE,WH-Gamma,Office Supplies,PROD-155,47,487.97,22934.59,11.57,Air,Cancelled,3.0,Cash,Corporate,South,
ORD-73277,2023/06/28,2023-06-30,2023-07-16,IndustrialSuppliesLtd,Mumbai,WH-Alpha,Electronics,PROD-180,53,192.63,10209.39,22.42,Sea,Cancelled,-1.0,UPI,Wholesale,North,
ORD-32391,,2023-06-10,2023-06-25,ABCCorp,FRANCE,WH-Gamma,Office Supplies,PROD-587,29,70.42,2042.18,80.24,Rail,Cancelled,5.0,Net Banking,Retail,East,No
ORD-77984,2022/01/18,2022-01-21,2022-01-28,ABC Corp,FRANCE,WH-Beta,Office Supplies,PROD-971,64,242.05,15491.2,34.26,Sea,Cancelled,6.0,UPI,Corporate,West,Yes
ORD-26483,,2023-09-15,2023-10-02,apex logistics,,WH-Beta,Electronics,PROD-844,64,256.0,16384.0,49.21,Air,Delayed,2.0,Credit Card,Wholesale,West,
ORD-49363,06-11-2023,2023-11-08,2023-11-25,Industrial Supplies Ltd Inc,Mumbai,WH-Alpha,Furniture,PROD-809,49,218.48,10705.519999999999,39.14,Air,Cancelled,-1.0,UPI,Retail,East,No
ORD-78723,09-08-2023,2023-08-12,2023-08-29,IndustrialSuppliesLtd,"London, UK",WH-Alpha,Furniture,PROD-950,77,89.54,6894.580000000001,94.71,Sea,Cancelled,7.0,Deb_Card,Wholesale,E,
ORD-44438,04/24/2023,2023-04-28,2023-05-04,ABC Corp Inc,Mumbai,WH-Alpha,Clothing,PROD-123,77,373.18,28734.86,34.09,Rail,On-Time,1.0,Cash,Corporate,W,No
ORD-20077,09/07/2022,2022-09-08,,Industrial Supplies Ltd Inc,,WH-Beta,Industrial Tools,PROD-165,67,299.89,20092.629999999997,20.35,Air,On-Time,3.0,UPI,Wholesale,South,
ORD-39002,01/30/2022,2022-02-03,2022-02-09,Global Tech Inc,DE,Main_Hub,Industrial Tools,PROD-215,75,435.49,32661.75,,Rail,Delayed,13.0,Credit Card,Wholesale,West,
ORD-20011,,2022-09-23,2022-10-09,Apex Logistics,FRANCE,WH-Alpha,Electronics,PROD-556,86,249.78,21481.08,56.64,Rail,On-Time,6.0,Cash,Corporate,South,Yes
ORD-39392,2022/04/03,2022-04-08,,global tech,"Shanghai, CN",WH-Gamma,Clothing,PROD-428,3,27.54,363.62,64.58,Rail,Delayed,,Cash,Corporate,South,Yes
ORD-99825,,2022-12-22,2023-01-07,ABCCorp,FRANCE,WH-Beta,Furniture,PROD-753,22,273.09,6007.98,9.53,Rail,Cancelled,-1.0,Cash,Wholesale,West,No
ORD-99764,03/24/2023,2023-03-25,,ApexLogistics,Mumbai,WH-Beta,Office Supplies,PROD-438,55,62.94,3461.7,78.0,Air,Cancelled,1.0,Credit Card,Corporate,South,No
ORD-83048,12/15/2022,2022-12-18,,global tech,,WH-Gamma,Electronics,PROD-440,97,425.2,41244.4,70.57,Road,Delayed,15.0,Net Banking,Wholesale,West,No
ORD-19808,,2022-11-15,,global tech,DE,WH-Beta,Office Supplies,PROD-810,70,,0.0,12.16,Air,Delayed,4.0,Credit Card,Retail,North,No
ORD-21746,07/03/2023,2023-07-06,2023-07-10,ABCCorp,"Shanghai, CN",WH-Beta,Industrial Tools,PROD-500,6,252.06,1512.3600000000001,27.38,AIR  ,Cancelled,8.0,Credit Card,Corporate,West,No
ORD-56805,06/17/2023,2023-06-15,2023-06-30,GLOBAL TECH,"London, UK",WH-Beta,Electronics,PROD-565,68,235.39,16006.519999999999,22.34,AIR  ,C@nc3ll3d,0.0,Deb_Card,Retail,East,Yes
ORD-81819,2022/05/29,2022-06-02,,Apex Logistics Inc,"London, UK",WH-Beta,Furniture,PROD-570,41,430.06,17632.46,26.87,AIR  ,Delayed,7.0,UPI,Retail,East,
ORD-42536,10/18/2022,2022-10-19,2022-10-30,GLOBAL TECH,,WH-Alpha,Electronics,PROD-993,85,,0.0,36.88,ROAD  ,Cancelled,15.0,Credit Card,Retail,North,
ORD-62521,30-05-2023,2023-06-04,2023-06-08,ApexLogistics,"New York, USA",WH-Gamma,Office Supplies,PROD-401,94,253.93,23869.420000000002,89.55,Air,On-Time,15.0,Credit Card,Wholesale,South,
ORD-90422,2023/05/22,2023-05-25,2023-05-31,IndustrialSuppliesLtd,FRANCE,WH-Beta,Industrial Tools,PROD-591,72,271.94,19693.68,35.64,Air,On-Time,4.0,Credit Card,Retail,West,
ORD-77561,19-08-2022,2022-08-23,2022-08-31,Industrial Supplies Ltd Inc,"New York, USA",WH-Beta,Office Supplies,PROD-353,0,18.64,0.0,30.2,Sea,On-Time,1.0,Credit Card,Wholesale,North,Yes
