order_id,order_date,ship_date,delivery_date,supplier_name,supplier_location,warehouse_location,product_category,product_id,quantity,unit_price,total_cost,shipping_cost,shipping_mode,delivery_status,delay_days,payment_method,customer_type,region,returned,supplier_city,supplier_country,returned_flag,payment_group,customer_segment,is_b2b
ORD-48058,2023-01-07,2023-01-12,2023-01-16,Apex Logistics Inc,"Paris, France",WH-BETA,Office Supplies,PROD-799,60.0,194.36,11661.6,26.3,Road,Delayed,4,COD,Retail,West,No,Paris,France,0,Offline,B2C,0
ORD-16826,2023-10-19,2023-10-21,2023-11-05,ApexLogistics,"New York, USA",WH-ALPHA,Clothing,PROD-980,62.0,100.86,6253.32,29.41,Sea,On-Time,15,UPI,Corporate,North,No,New York,USA,0,Online,B2B,1
ORD-70036,2022-07-18,2022-07-20,2022-07-29,apex logistics,"New York, USA",WH-ALPHA,Industrial Tools,PROD-563,40.0,45.34,1813.6,65.84,Rail,On-Time,9,UPI,Corporate,South,Yes,New York,USA,1,Online,B2B,1
ORD-60052,2022-03-08,2022-03-10,2022-03-19,ABC Corp Inc,"London, UK",MAIN_HUB,Furniture,PROD-305,14.0,370.68,5189.52,20.15,Sea,Cancelled,9,Card,Wholesale,North,No,London,UK,0,Online,B2B,1
ORD-47268,2022-07-16,2022-07-21,2022-08-05,ABCCorp,"Berlin, Germany",WH-BETA,Office Supplies,PROD-132,75.0,421.21,31590.75,62.03,Road,Cancelled,15,Card,Retail,East,Yes,Berlin,Germany,1,Online,B2C,0
ORD-33834,2023-04-10,2023-04-11,2023-04-23,abc corp,"Shanghai, CN",MAIN_HUB,Industrial Tools,PROD-323,65.0,162.7,10575.5,57.39,Air,Delayed,12,UPI,Corporate,East,No,Shanghai,CN,0,Online,B2B,1
ORD-44675,2023-03-21,2023-03-23,2023-04-07,industrial supplies ltd,"New York, USA",WH-GAMMA,Clothing,PROD-603,59.0,482.24,28452.16,8.5,Air,On-Time,15,COD,Retail,West,No,New York,USA,0,Offline,B2C,0
ORD-60738,2022-02-14,2022-02-16,2022-03-06,ABC CORP,"Berlin, Germany",WH-ALPHA,Clothing,PROD-359,25.0,397.68,9942.0,30.28,RAIL  ,On-Time,18,Net Banking,Wholesale,North,No,Berlin,Germany,0,Online,B2B,1
ORD-17897,2023-04-05,2023-04-07,2023-04-10,GlobalTech,Mumbai,WH-ALPHA,Furniture,PROD-627,49.0,145.19,7114.3099999999995,42.21,Sea,Delayed,3,COD,Retail,South,Yes,Mumbai,India,1,Offline,B2C,0
ORD-74032,2023-08-09,2023-08-13,2023-08-19,Industrial Supplies Ltd Inc,"Berlin, Germany",WH-GAMMA,Electronics,PROD-980,97.0,393.52,38171.44,11.61,Rail,On-Time,6,Card,Wholesale,North,No,Berlin,Germany,0,Online,B2B,1
ORD-51078,2022-07-21,2022-07-22,2022-07-31,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",WH-ALPHA,Electronics,PROD-925,44.0,183.87,8090.280000000001,51.36,Sea,On-Time,9,Net Banking,Wholesale,East,No,Berlin,Germany,0,Online,B2B,1
ORD-97207,2023-03-19,2023-03-22,2023-03-29,ABC Corp Inc,Mumbai,WH-GAMMA,Clothing,PROD-473,54.0,156.7,8461.8,51.54,AIR  ,Delayed,7,UPI,Retail,West,Yes,Mumbai,India,1,Online,B2C,0
ORD-58790,2022-04-20,2022-04-22,2022-05-10,abc corp,Mumbai,MAIN_HUB,Clothing,PROD-763,75.0,77.87,5840.25,27.74,Rail,On-Time,18,Net Banking,Wholesale,South,Yes,Mumbai,India,1,Online,B2B,1
ORD-41300,2022-08-31,2022-09-01,2022-09-06,ABC CORP,"Shanghai, CN",WH-ALPHA,Industrial Tools,PROD-153,63.0,206.01,12978.63,11.85,Rail,On-Time,5,UPI,Retail,North,No,Shanghai,CN,0,Online,B2C,0
ORD-93606,2022-03-29,2022-03-30,2022-04-02,Apex Logistics,"London, UK",WH-GAMMA,Industrial Tools,PROD-637,70.0,473.17,33121.9,36.14,Rail,Cancelled,3,Card,Retail,West,No,London,UK,0,Online,B2C,0
ORD-32439,2023-03-29,2023-03-30,2023-04-08,INDUSTRIAL SUPPLIES LTD,"New York, USA",WH-GAMMA,Electronics,PROD-317,47.0,43.25,2032.75,51.62,Road,On-Time,9,UPI,Retail,West,No,New York,USA,0,Online,B2C,0
ORD-36130,2022-02-27,2022-02-28,2022-03-15,Global Tech,"Paris, France",WH-GAMMA,Electronics,PROD-902,73.0,117.34,8565.82,93.18,AIR  ,Cancelled,15,Net Banking,Wholesale,South,No,Paris,France,0,Online,B2B,1
ORD-85525,2022-08-27,2022-08-31,2022-09-02,Industrial Supplies Ltd Inc,"Berlin, Germany",WH-ALPHA,Furniture,PROD-548,7.0,29.16,204.12,13.33,Air,Cancelled,2,Card,Wholesale,South,No,Berlin,Germany,0,Online,B2B,1
ORD-91973,2022-12-14,2022-12-16,2022-12-25,ABC CORP,"New York, USA",WH-GAMMA,Electronics,PROD-959,3.0,324.89,974.67,52.74,Rail,Cancelled,9,Card,Wholesale,West,Yes,New York,USA,1,Online,B2B,1
ORD-28191,2022-01-13,2022-01-18,2022-01-27,Apex Logistics,"New York, USA",WH-GAMMA,Furniture,PROD-375,6.0,288.7,1732.1999999999998,65.77,Air,Cancelled,9,Card,Wholesale,East,Yes,New York,USA,1,Online,B2B,1
ORD-56392,2023-06-06,2023-06-11,2023-06-16,global tech,"Shanghai, CN",WH-GAMMA,Industrial Tools,PROD-966,11.0,268.0,2948.0,94.96,RAIL  ,On-Time,5,Card,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-63424,2022-05-21,2022-05-23,2022-06-06,ABC Corp,"London, UK",WH-BETA,Clothing,PROD-327,8.0,62.58,500.64,97.23,RAIL  ,Delayed,14,COD,Wholesale,E,Yes,London,UK,1,Offline,B2B,1
ORD-81319,2023-06-10,2023-06-12,2023-06-21,Apex Logistics Inc,"Paris, France",MAIN_HUB,Office Supplies,PROD-248,21.0,308.54,6479.34,88.47,Sea,Delayed,9,Card,Wholesale,N,No,Paris,France,0,Online,B2B,1
ORD-25713,2022-11-13,2022-11-18,2022-11-20,abc corp,"Shanghai, CN",WH-GAMMA,Industrial Tools,PROD-851,79.0,202.99,16036.21,67.43,Road,On-Time,2,Net Banking,Wholesale,North,No,Shanghai,CN,0,Online,B2B,1
ORD-57707,2022-02-28,2022-03-01,2022-03-09,APEX LOGISTICS,Mumbai,WH-BETA,Electronics,PROD-151,13.0,246.29,3201.77,90.94,RAIL  ,Cancelled,8,Card,Corporate,West,No,Mumbai,India,0,Online,B2B,1
ORD-52143,2022-07-25,2022-07-29,2022-08-11,INDUSTRIAL SUPPLIES LTD,"London, UK",WH-GAMMA,Office Supplies,PROD-869,34.0,280.66,9542.44,13.24,Air,Cancelled,13,COD,Corporate,East,No,London,UK,0,Offline,B2B,1
ORD-13552,2023-09-07,2023-09-10,2023-09-23,INDUSTRIAL SUPPLIES LTD,"New York, USA",WH-BETA,Office Supplies,PROD-153,41.0,118.01,4838.41,65.74,Rail,Cancelled,13,UPI,Wholesale,E,No,New York,USA,0,Online,B2B,1
ORD-59797,2022-12-03,2022-12-04,2022-12-06,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",WH-BETA,Office Supplies,PROD-509,37.0,148.54,5495.98,27.11,Sea,On-Time,2,Card,Wholesale,North,No,Berlin,Germany,0,Online,B2B,1
ORD-35415,2023-10-17,2023-10-19,2023-10-30,ABC CORP,"Berlin, Germany",WH-ALPHA,Clothing,PROD-774,56.0,238.18,13338.08,37.41,ROAD  ,On-Time,11,UPI,Corporate,West,No,Berlin,Germany,0,Online,B2B,1
ORD-23294,2023-01-20,2023-01-21,2023-01-25,Apex Logistics Inc,"London, UK",MAIN_HUB,Office Supplies,PROD-104,94.0,41.62,3912.28,42.9,Air,On-Time,4,COD,Retail,West,Yes,London,UK,1,Offline,B2C,0
ORD-52762,2023-01-02,2023-01-06,2023-01-16,global tech,"London, UK",WH-BETA,Industrial Tools,PROD-950,53.0,302.16,16014.48,40.16,Rail,Delayed,10,COD,Wholesale,North,Yes,London,UK,1,Offline,B2B,1
ORD-23726,2022-02-14,2022-02-16,2022-02-22,apex logistics,"London, UK",WH-BETA,Office Supplies,PROD-763,55.0,383.59,21097.45,55.95,Air,Delayed,6,Card,Retail,South,No,London,UK,0,Online,B2C,0
ORD-90658,2022-12-14,2022-12-15,2022-12-20,apex logistics,"Berlin, Germany",WH-GAMMA,Industrial Tools,PROD-900,21.0,315.15,6618.15,32.01,AIR  ,On-Time,5,Card,Wholesale,West,No,Berlin,Germany,0,Online,B2B,1
ORD-25328,2022-11-09,2022-11-11,2022-11-25,abc corp,"Berlin, Germany",WH-GAMMA,Furniture,PROD-352,64.0,352.93,22587.52,24.22,Air,On-Time,14,UPI,Wholesale,South,No,Berlin,Germany,0,Online,B2B,1
ORD-17698,2022-03-08,2022-03-10,2022-03-23,APEX LOGISTICS,"Shanghai, CN",MAIN_HUB,Clothing,PROD-102,76.0,219.4,16674.4,42.55,AIR  ,Cancelled,13,COD,Corporate,East,No,Shanghai,CN,0,Offline,B2B,1
ORD-82102,2023-01-19,2023-01-21,2023-01-28,Global Tech,Mumbai,WH-BETA,Office Supplies,PROD-754,20.0,153.16,3063.2,57.81,Air,Cancelled,7,COD,Wholesale,West,Yes,Mumbai,India,1,Offline,B2B,1
ORD-66148,2023-07-03,2023-07-04,2023-07-14,Global Tech Inc,"Shanghai, CN",WH-ALPHA,Clothing,PROD-565,70.0,105.71,7399.7,83.55,AIR  ,Cancelled,10,Net Banking,Wholesale,South,No,Shanghai,CN,0,Online,B2B,1
ORD-68390,2022-05-12,2022-05-14,2022-05-15,apex logistics,"Shanghai, CN",WH-BETA,Furniture,PROD-599,89.0,337.24,30014.36,83.4,Road,Cancelled,1,Card,Corporate,East,No,Shanghai,CN,0,Online,B2B,1
ORD-98895,2022-06-24,2022-06-26,2022-07-10,apex logistics,"Berlin, Germany",WH-ALPHA,Clothing,PROD-349,74.0,180.16,13331.84,80.85,Rail,Delayed,14,Card,Corporate,North,Yes,Berlin,Germany,1,Online,B2B,1
ORD-79003,2023-04-21,2023-04-25,2023-05-09,Apex Logistics Inc,"New York, USA",WH-BETA,Furniture,PROD-545,71.0,177.74,12619.54,94.23,Sea,Delayed,14,Card,Wholesale,West,Yes,New York,USA,1,Online,B2B,1
ORD-45018,2023-05-01,2023-05-06,2023-05-10,APEX LOGISTICS,"New York, USA",WH-ALPHA,Furniture,PROD-864,83.0,49.4,4100.2,51.36,Sea,Cancelled,4,COD,Corporate,East,No,New York,USA,0,Offline,B2B,1
ORD-59925,2022-08-13,2022-08-15,2022-08-28,GlobalTech,"Berlin, Germany",MAIN_HUB,Electronics,PROD-780,17.0,317.29,5393.93,87.9,Sea,On-Time,13,Net Banking,Wholesale,West,No,Berlin,Germany,0,Online,B2B,1
ORD-95054,2023-08-09,2023-08-14,2023-08-23,APEX LOGISTICS,"New York, USA",WH-BETA,Clothing,PROD-490,77.0,203.2,15646.4,78.97,SEA  ,On-Time,9,UPI,Corporate,South,Yes,New York,USA,1,Online,B2B,1
ORD-81932,2022-03-28,2022-04-02,2022-04-11,Apex Logistics Inc,"New York, USA",MAIN_HUB,Office Supplies,PROD-594,99.0,230.91,22860.09,41.42,Air,On-Time,9,UPI,Retail,North,No,New York,USA,0,Online,B2C,0
ORD-74205,2023-06-09,2023-06-13,2023-06-27,ABCCorp,"Berlin, Germany",WH-GAMMA,Clothing,PROD-878,53.0,430.84,22834.52,12.62,SEA  ,On-Time,14,UPI,Retail,East,Yes,Berlin,Germany,1,Online,B2C,0
ORD-12154,2022-11-21,2022-11-23,2022-11-26,global tech,"New York, USA",WH-ALPHA,Clothing,PROD-472,46.0,140.44,6460.24,65.19,Sea,Cancelled,3,Card,Wholesale,E,No,New York,USA,0,Online,B2B,1
ORD-77740,2023-01-03,2023-01-08,2023-01-14,GLOBAL TECH,"Berlin, Germany",WH-BETA,Furniture,PROD-619,80.0,319.06,25524.8,52.74,Rail,Delayed,6,UPI,Wholesale,South,No,Berlin,Germany,0,Online,B2B,1
ORD-17144,2022-08-22,2022-08-27,2022-08-31,Global Tech,"Berlin, Germany",WH-GAMMA,Electronics,PROD-464,54.0,412.66,22283.640000000003,44.18,AIR  ,Delayed,4,Card,Corporate,North,No,Berlin,Germany,0,Online,B2B,1
ORD-22735,2023-11-23,2023-11-26,2023-11-30,industrial supplies ltd,Mumbai,WH-BETA,Furniture,PROD-695,5.0,444.33,2221.65,46.16,ROAD  ,On-Time,4,Card,Corporate,South,No,Mumbai,India,0,Online,B2B,1
ORD-98117,2023-07-11,2023-07-13,2023-07-25,IndustrialSuppliesLtd,"London, UK",WH-ALPHA,Clothing,PROD-631,54.0,89.65,4841.1,52.91,Air,On-Time,12,Card,Corporate,South,No,London,UK,0,Online,B2B,1
ORD-90828,2023-02-17,2023-02-19,2023-03-09,abc corp,"Berlin, Germany",WH-GAMMA,Office Supplies,PROD-552,31.0,406.72,12608.320000000002,97.64,Road,On-Time,18,UPI,Wholesale,North,Yes,Berlin,Germany,1,Online,B2B,1
ORD-70238,2022-06-02,2022-06-04,2022-06-21,industrial supplies ltd,"Berlin, Germany",WH-GAMMA,Industrial Tools,PROD-598,73.0,263.14,19209.22,52.51,Road,Cancelled,17,COD,Retail,West,No,Berlin,Germany,0,Offline,B2C,0
ORD-31266,2023-08-24,2023-08-26,2023-09-03,ABCCorp,"Paris, France",MAIN_HUB,Electronics,PROD-195,17.0,31.89,542.13,47.63,Air,On-Time,8,COD,Retail,South,No,Paris,France,0,Offline,B2C,0
ORD-74251,2023-03-19,2023-03-21,2023-03-30,INDUSTRIAL SUPPLIES LTD,"Paris, France",WH-ALPHA,Industrial Tools,PROD-844,16.0,482.89,7726.24,73.81,Road,On-Time,9,Net Banking,Wholesale,South,Yes,Paris,France,1,Online,B2B,1
ORD-76469,2022-05-23,2022-05-27,2022-06-06,Apex Logistics Inc,"Paris, France",WH-BETA,Furniture,PROD-851,2.0,313.14,626.28,69.17,AIR  ,Delayed,10,COD,Retail,South,No,Paris,France,0,Offline,B2C,0
ORD-13416,2022-12-14,2022-12-18,2023-01-03,abc corp,"London, UK",WH-ALPHA,Electronics,PROD-852,99.0,184.82,18297.18,41.73,Air,Cancelled,16,Card,Retail,East,Yes,London,UK,1,Online,B2C,0
ORD-53292,2022-11-03,2022-11-04,2022-11-10,ABCCorp,"New York, USA",WH-GAMMA,Office Supplies,PROD-424,14.0,10.57,147.98000000000002,37.99,SEA  ,Cancelled,6,COD,Corporate,North,Yes,New York,USA,1,Offline,B2B,1
ORD-67422,2022-12-07,2022-12-09,2022-12-18,industrial supplies ltd,"Shanghai, CN",WH-GAMMA,Office Supplies,PROD-579,43.0,34.54,1485.22,71.02,Air,Cancelled,9,UPI,Retail,South,Yes,Shanghai,CN,1,Online,B2C,0
ORD-55309,2023-01-31,2023-02-04,2023-02-12,global tech,"New York, USA",MAIN_HUB,Electronics,PROD-960,52.0,402.21,20914.92,86.92,Sea,On-Time,8,Card,Retail,West,No,New York,USA,0,Online,B2C,0
ORD-26315,2022-01-28,2022-02-01,2022-02-07,Global Tech Inc,"New York, USA",WH-GAMMA,Electronics,PROD-331,62.0,159.84,9910.08,65.66,Rail,On-Time,6,UPI,Wholesale,East,Yes,New York,USA,1,Online,B2B,1
ORD-41056,2022-10-26,2022-10-27,2022-11-11,Apex Logistics,"New York, USA",WH-BETA,Clothing,PROD-338,85.0,113.33,9633.05,73.15,Road,Cancelled,15,COD,Corporate,W,Yes,New York,USA,1,Offline,B2B,1
ORD-85220,2023-02-05,2023-02-09,2023-02-10,apex logistics,"New York, USA",WH-ALPHA,Electronics,PROD-440,71.0,462.03,32804.13,51.36,Sea,On-Time,1,Card,Wholesale,East,Yes,New York,USA,1,Online,B2B,1
ORD-28909,2023-02-03,2023-02-07,2023-02-21,GlobalTech,"Berlin, Germany",WH-BETA,Office Supplies,PROD-327,55.0,497.23,27347.65,49.675,ROAD  ,Cancelled,14,Card,Wholesale,North,No,Berlin,Germany,0,Online,B2B,1
ORD-40692,2022-06-12,2022-06-16,2022-06-18,abc corp,"London, UK",WH-ALPHA,Office Supplies,PROD-613,92.0,283.44,26076.48,18.46,Sea,Cancelled,2,Net Banking,Wholesale,East,No,London,UK,0,Online,B2B,1
ORD-82305,2022-12-17,2022-12-19,2022-12-21,IndustrialSuppliesLtd,"London, UK",WH-BETA,Office Supplies,PROD-316,56.0,81.95,4589.2,53.21,Sea,Delayed,2,Card,Wholesale,West,No,London,UK,0,Online,B2B,1
ORD-94239,2023-06-23,2023-06-27,2023-06-27,ABC CORP,"Paris, France",WH-GAMMA,Electronics,PROD-610,51.0,305.9,15600.9,69.06,Rail,On-Time,0,Card,Wholesale,North,No,Paris,France,0,Online,B2B,1
ORD-66626,2022-04-04,2022-04-07,2022-04-16,global tech,"New York, USA",WH-ALPHA,Clothing,PROD-884,53.0,185.4,9826.2,26.34,Air,On-Time,9,UPI,Retail,South,No,New York,USA,0,Online,B2C,0
ORD-23848,2023-02-05,2023-02-10,2023-02-22,IndustrialSuppliesLtd,"Paris, France",WH-BETA,Electronics,PROD-703,90.0,383.12,34480.8,84.49,SEA  ,Delayed,12,COD,Retail,East,No,Paris,France,0,Offline,B2C,0
ORD-18094,2023-01-29,2023-01-30,2023-02-06,abc corp,Mumbai,WH-ALPHA,Clothing,PROD-138,9.0,78.29,704.61,51.62,Road,Cancelled,7,Card,Retail,North,No,Mumbai,India,0,Online,B2C,0
ORD-45093,2022-10-08,2022-10-10,2022-10-24,APEX LOGISTICS,"Shanghai, CN",WH-ALPHA,Electronics,PROD-288,4.0,464.05,1856.2,29.72,AIR  ,Delayed,14,Net Banking,Corporate,North,No,Shanghai,CN,0,Online,B2B,1
ORD-88139,2023-07-21,2023-07-22,2023-08-03,Global Tech,"Berlin, Germany",WH-ALPHA,Clothing,PROD-352,38.0,45.19,1717.2199999999998,55.95,Air,Delayed,12,Card,Wholesale,N,No,Berlin,Germany,0,Online,B2B,1
ORD-39654,2023-02-23,2023-02-25,2023-03-01,GLOBAL TECH,"Paris, France",WH-ALPHA,Electronics,PROD-646,97.0,137.43,13330.71,51.62,Road,Cancelled,4,Card,Wholesale,South,No,Paris,France,0,Online,B2B,1
ORD-61856,2023-10-17,2023-10-19,2023-10-20,Apex Logistics Inc,"New York, USA",WH-BETA,Clothing,PROD-840,73.0,158.22,11550.06,80.83,Air,Cancelled,1,Net Banking,Retail,West,No,New York,USA,0,Online,B2C,0
ORD-47941,2022-09-14,2022-09-18,2022-09-19,APEX LOGISTICS,"Shanghai, CN",WH-ALPHA,Electronics,PROD-866,60.0,194.54,11672.4,52.74,Rail,Delayed,1,COD,Wholesale,North,Yes,Shanghai,CN,1,Offline,B2B,1
ORD-51207,2022-03-26,2022-03-30,2022-04-03,IndustrialSuppliesLtd,"Paris, France",WH-GAMMA,Office Supplies,PROD-706,51.0,119.03,6070.53,93.92,Road,Delayed,4,COD,Corporate,North,No,Paris,France,0,Offline,B2B,1
ORD-46739,2022-06-24,2022-06-25,2022-07-09,INDUSTRIAL SUPPLIES LTD,Mumbai,MAIN_HUB,Clothing,PROD-398,2.0,341.1,682.2,41.53,Rail,Cancelled,14,Card,Wholesale,South,No,Mumbai,India,0,Online,B2B,1
ORD-64239,2023-01-02,2023-01-03,2023-01-11,Global Tech,Mumbai,WH-GAMMA,Electronics,PROD-791,59.0,337.77,19928.43,36.54,RAIL  ,Delayed,8,Net Banking,Wholesale,East,No,Mumbai,India,0,Online,B2B,1
ORD-18908,2023-03-29,2023-03-30,2023-04-10,Apex Logistics Inc,"New York, USA",WH-BETA,Furniture,PROD-157,15.0,424.05,6360.75,10.87,Road,On-Time,11,COD,Corporate,West,No,New York,USA,0,Offline,B2B,1
ORD-36302,2023-03-31,2023-04-01,2023-04-09,Global Tech Inc,Mumbai,WH-ALPHA,Clothing,PROD-434,0.0,52.88,0.0,22.73,Air,Delayed,8,UPI,Wholesale,South,No,Mumbai,India,0,Online,B2B,1
ORD-93768,2022-09-13,2022-09-14,2022-09-16,IndustrialSuppliesLtd,"New York, USA",WH-GAMMA,Industrial Tools,PROD-547,77.0,14.81,1140.37,13.32,Air,Delayed,2,Card,Retail,South,Yes,New York,USA,1,Online,B2C,0
ORD-45992,2022-12-12,2022-12-13,2022-12-20,Industrial Supplies Ltd,"Berlin, Germany",WH-BETA,Clothing,PROD-708,75.0,181.4,13605.0,77.67,Rail,Cancelled,7,UPI,Corporate,East,Yes,Berlin,Germany,1,Online,B2B,1
ORD-15936,2022-06-21,2022-06-24,2022-06-30,Global Tech Inc,"New York, USA",MAIN_HUB,Furniture,PROD-848,51.0,211.45,10783.95,15.21,Sea,On-Time,6,Net Banking,Corporate,North,No,New York,USA,0,Online,B2B,1
ORD-20458,2023-10-02,2023-10-06,2023-10-15,INDUSTRIAL SUPPLIES LTD,Mumbai,MAIN_HUB,Office Supplies,PROD-396,43.0,352.74,15167.82,16.86,AIR  ,On-Time,9,Card,Wholesale,North,Yes,Mumbai,India,1,Online,B2B,1
ORD-45221,2022-08-07,2022-08-11,2022-08-13,industrial supplies ltd,"Shanghai, CN",WH-ALPHA,Industrial Tools,PROD-795,87.0,404.49,35190.63,72.59,Rail,Cancelled,2,Card,Corporate,North,Yes,Shanghai,CN,1,Online,B2B,1
ORD-48680,2023-02-03,2023-02-06,2023-02-17,GLOBAL TECH,"Shanghai, CN",WH-GAMMA,Furniture,PROD-951,34.0,348.38,11844.92,30.05,Air,On-Time,11,Card,Wholesale,N,No,Shanghai,CN,0,Online,B2B,1
ORD-69441,2022-02-14,2022-02-19,2022-02-20,GlobalTech,"Berlin, Germany",WH-GAMMA,Industrial Tools,PROD-569,52.0,453.16,23564.32,21.79,Sea,Cancelled,1,UPI,Corporate,West,No,Berlin,Germany,0,Online,B2B,1
ORD-98008,2023-07-04,2023-07-07,2023-07-19,IndustrialSuppliesLtd,"Shanghai, CN",WH-BETA,Clothing,PROD-488,7.0,250.44,1753.08,82.82,RAIL  ,Cancelled,12,UPI,Corporate,East,Yes,Shanghai,CN,1,Online,B2B,1
ORD-99705,2023-11-26,2023-11-29,2023-12-14,Global Tech Inc,"Berlin, Germany",WH-BETA,Electronics,PROD-880,71.0,469.62,33343.02,37.06,Air,Cancelled,15,UPI,Retail,S,Yes,Berlin,Germany,1,Online,B2C,0
ORD-87304,2022-03-11,2022-03-13,2022-03-28,Apex Logistics,Mumbai,MAIN_HUB,Furniture,PROD-207,38.0,404.5,15371.0,21.19,Road,Cancelled,15,COD,Wholesale,West,No,Mumbai,India,0,Offline,B2B,1
ORD-30032,2023-01-27,2023-01-28,2023-02-02,Industrial Supplies Ltd,Mumbai,MAIN_HUB,Furniture,PROD-726,95.0,178.59,16966.05,51.36,Sea,On-Time,5,Net Banking,Corporate,North,No,Mumbai,India,0,Online,B2B,1
ORD-50327,2022-11-13,2022-11-18,2022-11-27,Apex Logistics Inc,Mumbai,WH-ALPHA,Industrial Tools,PROD-272,71.0,405.83,28813.93,55.0,Rail,Delayed,9,UPI,Corporate,North,Yes,Mumbai,India,1,Online,B2B,1
ORD-98696,2022-05-21,2022-05-25,2022-05-25,global tech,"Berlin, Germany",WH-BETA,Clothing,PROD-574,26.0,481.07,12507.82,23.64,Road,On-Time,0,Card,Wholesale,West,No,Berlin,Germany,0,Online,B2B,1
ORD-39902,2022-09-02,2022-09-04,2022-09-05,Global Tech,Mumbai,MAIN_HUB,Industrial Tools,PROD-856,20.0,445.46,8909.199999999999,10.62,SEA  ,On-Time,1,COD,Corporate,East,No,Mumbai,India,0,Offline,B2B,1
ORD-48462,2023-06-17,2023-06-19,2023-07-01,GLOBAL TECH,"Shanghai, CN",WH-ALPHA,Furniture,PROD-637,47.0,193.28,9084.16,51.79,Sea,On-Time,12,UPI,Retail,North,No,Shanghai,CN,0,Online,B2C,0
ORD-39256,2022-12-17,2022-12-19,2022-12-27,Apex Logistics,"Paris, France",WH-GAMMA,Clothing,PROD-222,62.0,373.89,23181.18,55.95,Air,Cancelled,8,Net Banking,Wholesale,North,No,Paris,France,0,Online,B2B,1
ORD-73518,2023-09-14,2023-09-16,2023-09-25,ABC CORP,Mumbai,MAIN_HUB,Clothing,PROD-257,56.0,477.03,26713.68,81.86,Road,On-Time,9,Card,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-28035,2023-05-19,2023-05-21,2023-05-26,Global Tech Inc,"Shanghai, CN",MAIN_HUB,Furniture,PROD-860,9.0,80.26,722.34,22.2,Air,Delayed,5,COD,Corporate,East,No,Shanghai,CN,0,Offline,B2B,1
ORD-64287,2022-04-04,2022-04-06,2022-04-09,Global Tech,"Berlin, Germany",MAIN_HUB,Office Supplies,PROD-792,10.0,55.25,552.5,82.65,Rail,Cancelled,3,Net Banking,Retail,West,Yes,Berlin,Germany,1,Online,B2C,0
ORD-26683,2023-03-13,2023-03-15,2023-03-23,Apex Logistics,"New York, USA",MAIN_HUB,Furniture,PROD-144,19.0,48.84,927.96,14.26,Rail,Cancelled,8,Card,Wholesale,North,No,New York,USA,0,Online,B2B,1
ORD-51180,2022-11-07,2022-11-09,2022-11-25,ABC Corp Inc,"Shanghai, CN",WH-BETA,Clothing,PROD-572,2.0,418.85,837.7,51.62,Road,Delayed,16,COD,Wholesale,East,No,Shanghai,CN,0,Offline,B2B,1
ORD-63788,2022-03-23,2022-03-27,2022-04-08,ABCCorp,"Berlin, Germany",WH-GAMMA,Clothing,PROD-720,82.0,292.81,24010.42,29.24,Road,On-Time,12,COD,Retail,East,No,Berlin,Germany,0,Offline,B2C,0
ORD-83919,2022-12-17,2022-12-19,2022-12-21,IndustrialSuppliesLtd,"Paris, France",MAIN_HUB,Furniture,PROD-747,43.0,131.48,5653.639999999999,54.03,AIR  ,Delayed,2,Net Banking,Corporate,West,Yes,Paris,France,1,Online,B2B,1
ORD-24160,2022-11-04,2022-11-08,2022-11-21,ABC CORP,"New York, USA",MAIN_HUB,Office Supplies,PROD-510,7.0,123.3,863.1,58.94,Road,Cancelled,13,COD,Retail,North,No,New York,USA,0,Offline,B2C,0
ORD-75035,2022-10-19,2022-10-21,2022-10-30,GLOBAL TECH,"London, UK",WH-GAMMA,Industrial Tools,PROD-258,23.0,465.6,10708.800000000001,51.54,AIR  ,Cancelled,9,COD,Wholesale,East,No,London,UK,0,Offline,B2B,1
ORD-36326,2023-04-26,2023-04-27,2023-05-10,GlobalTech,"Shanghai, CN",WH-ALPHA,Electronics,PROD-386,30.0,338.58,10157.4,51.73,RAIL  ,Delayed,13,UPI,Wholesale,N,No,Shanghai,CN,0,Online,B2B,1
ORD-13804,2023-05-20,2023-05-22,2023-05-31,Industrial Supplies Ltd,Mumbai,WH-ALPHA,Clothing,PROD-653,2.0,247.23,494.46,45.56,Road,On-Time,9,Card,Retail,North,No,Mumbai,India,0,Online,B2C,0
ORD-58237,2023-10-19,2023-10-20,2023-11-03,ApexLogistics,"London, UK",WH-BETA,Furniture,PROD-136,59.0,371.2,21900.8,79.38,Sea,Cancelled,14,Card,Wholesale,West,No,London,UK,0,Online,B2B,1
ORD-30280,2023-08-03,2023-08-06,2023-08-17,APEX LOGISTICS,"Berlin, Germany",WH-GAMMA,Clothing,PROD-688,32.0,386.5,12368.0,48.59,SEA  ,On-Time,11,COD,Wholesale,West,Yes,Berlin,Germany,1,Offline,B2B,1
ORD-14044,2023-06-05,2023-06-07,2023-06-22,Apex Logistics,Mumbai,WH-ALPHA,Electronics,PROD-916,42.0,474.78,19940.76,48.75,Rail,Delayed,15,Card,Corporate,East,Yes,Mumbai,India,1,Online,B2B,1
